Time,n_flux
1388.8340,1.0002712
1388.8544,1.0003947
1388.8749,1.0004377
1388.8953,1.0004406
1388.9157,1.0002354
1388.9362,1.0002070
1388.9566,1.0001715
1388.9770,1.0000665
1388.9975,1.0002448
1389.0179,1.0002941
1389.0383,1.0002963
1389.0588,1.0003496
1389.0792,1.0001831
1389.0996,1.0002595
1389.1201,1.0001400
1389.1405,1.0002961
1389.1609,1.0003459
1389.1814,1.0002521
1389.2018,1.0003591
1389.2222,1.0003543
1389.2427,1.0004628
1389.2835,1.0002638
1389.3040,1.0004206
1389.3244,1.0002878
1389.3448,1.0001582
1389.3653,1.0003027
1389.3857,1.0003254
1389.4061,1.0002409
1389.4266,1.0003132
1389.4470,1.0005020
1389.4674,1.0004215
1389.4879,1.0004456
1389.5083,1.0003519
1389.5287,1.0004350
1389.5492,1.0004103
1389.5696,1.0004860
1389.5900,1.0004402
1389.6105,1.0004754
1389.6309,1.0004559
1389.6513,1.0005830
1389.6718,1.0004244
1389.6922,1.0003269
1389.7126,1.0003387
1389.7331,1.0002246
1389.7535,1.0003244
1389.7739,1.0002640
1389.7944,1.0001776
1389.8148,1.0002411
1389.8352,1.0001835
1389.8557,1.0001616
1389.8761,1.0002237
1389.8965,1.0004397
1389.9170,1.0003409
1389.9374,1.0003790
1389.9578,1.0004160
1389.9783,1.0004932
1389.9987,1.0005092
1390.0191,1.0005436
1390.0396,1.0004306
1390.0600,1.0004654
1390.0804,1.0003959
1390.1009,1.0005194
1390.1213,1.0004720
1390.1417,1.0003832
1390.1622,1.0004346
1390.1826,1.0005952
1390.2030,1.0005148
1390.2235,1.0003474
1390.2439,1.0003874
1390.2643,1.0003896
1390.2848,1.0003682
1390.3052,1.0003682
1390.3256,1.0003546
1390.3461,1.0005049
1390.3665,1.0004202
1390.3869,1.0004091
1390.4073,1.0005662
1390.4278,1.0006222
1390.4482,1.0005547
1390.4686,1.0005567
1390.4891,1.0004037
1390.5095,1.0005218
1390.5299,1.0004912
1390.5504,1.0003480
1390.5708,1.0001638
1390.5912,1.0002831
1390.6117,1.0003991
1390.6321,1.0001540
1390.6525,1.0002132
1390.6730,1.0000073
1390.6934,1.0001566
1390.7138,1.0002264
1390.7343,1.0002081
1390.7547,1.0002638
1390.7751,1.0001907
1390.7956,1.0003474
1390.8160,1.0003204
1390.8364,1.0002358
1390.8569,1.0002228
1390.8773,1.0002078
1390.8977,1.0003398
1390.9182,1.0003445
1390.9386,1.0006269
1390.9590,1.0006911
1390.9795,1.0004727
1390.9999,1.0005790
1391.0203,1.0003370
1391.0408,1.0003432
1391.0612,1.0003415
1391.0816,1.0001945
1391.1021,1.0002446
1391.1225,1.0000487
1391.1429,1.0002469
1391.1634,1.0000592
1391.1838,1.0002291
1391.2042,1.0003527
1391.2247,1.0002958
1391.2451,1.0003784
1391.2655,1.0003432
1391.2860,1.0004262
1391.3064,1.0003606
1391.3268,1.0003269
1391.3473,1.0002118
1391.3677,1.0004011
1391.3881,1.0003303
1391.4086,1.0003263
1391.4494,1.0001272
1391.4699,1.0001407
1391.4903,1.0003821
1391.5107,1.0002585
1391.5312,1.0001828
1391.5516,1.0002103
1391.5720,1.0001651
1391.5925,1.0002827
1391.6129,1.0001800
1391.6333,1.0002008
1391.6538,1.0001645
1391.6742,1.0001769
1391.6946,1.0001495
1391.7151,0.99985398
1391.7355,1.0000700
1391.7559,1.0000811
1391.7764,1.0003947
1391.7968,1.0003073
1391.8172,1.0003205
1391.8377,1.0003688
1391.8581,1.0004161
1391.8785,1.0003755
1391.8990,1.0001444
1391.9194,1.0002763
1391.9398,1.0001504
1391.9603,1.0001291
1391.9807,1.0001444
1392.0011,1.0000437
1392.0216,1.0001180
1392.0420,1.0001393
1392.0624,1.0002312
1392.0829,1.0001783
1392.1033,1.0001325
1392.1237,1.0004291
1392.1441,1.0003915
1392.1646,1.0003522
1392.1850,1.0003981
1392.2054,1.0003623
1392.2259,1.0003301
1392.2667,1.0000812
1392.2872,1.0000103
1392.3076,1.0000056
1392.3280,0.99987568
1392.3485,0.99978782
1392.3689,1.0000201
1392.3893,1.0000732
1392.4098,1.0000917
1392.4302,1.0000422
1392.4506,0.99996326
1392.4711,0.99998239
1392.4915,0.99996986
1392.5119,0.99995245
1392.5324,0.99998826
1392.5528,1.0001795
1392.5732,1.0001134
1392.5937,1.0001622
1392.6141,1.0001618
1392.6345,1.0001322
1392.6550,1.0002310
1392.6754,1.0001384
1392.6958,1.0001779
1392.7163,1.0001119
1392.7367,1.0001553
1392.7571,0.99996557
1392.7776,1.0000615
1392.7980,1.0000377
1392.8184,1.0000229
1392.8389,1.0000687
1392.8593,1.0000261
1392.8797,1.0000530
1392.9002,1.0001499
1392.9206,1.0001783
1392.9410,1.0004171
1392.9615,1.0004209
1392.9819,1.0004128
1393.0023,1.0004957
1393.0228,1.0004633
1393.0432,1.0003561
1393.0636,1.0003937
1393.0841,1.0002297
1393.1045,1.0002990
1393.1249,1.0002185
1393.1454,1.0002268
1393.1658,1.0002458
1393.1862,1.0002585
1393.2067,1.0001271
1393.2271,1.0002355
1393.2475,1.0001128
1393.2680,0.99992329
1393.2884,0.99992125
1393.3088,0.99992158
1393.3293,0.99980814
1393.3497,0.99996142
1393.3701,1.0001147
1393.3906,0.99994539
1393.4314,0.99988247
1393.4519,0.99965585
1393.4723,0.99989639
1393.4927,0.99979501
1393.5132,0.99976566
1393.5336,0.99981355
1393.5540,0.99989830
1393.5745,0.99993444
1393.5949,0.99993477
1393.6153,0.99989296
1393.6358,0.99987554
1393.6562,0.99990450
1393.6766,0.99987145
1393.6971,0.99979310
1393.7175,0.99967042
1393.7379,0.99965934
1393.7584,0.99986374
1393.7788,0.99986196
1393.7992,0.99990892
1393.8196,1.0000417
1393.8401,1.0001255
1393.8605,0.99994367
1393.8809,0.99997810
1393.9014,0.99993292
1393.9218,1.0000968
1393.9422,1.0000972
1393.9627,1.0001520
1393.9831,1.0000590
1394.0035,1.0000140
1394.0240,1.0002043
1394.0444,0.99996485
1394.0648,1.0000517
1394.0853,0.99984389
1394.1057,0.99991432
1394.1261,0.99993009
1394.1466,0.99987693
1394.1670,0.99989777
1394.1874,0.99990832
1394.2079,0.99986862
1394.2283,0.99972444
1394.2487,0.99970122
1394.2692,0.99977470
1394.2896,0.99985879
1394.3100,0.99977806
1394.3305,0.99976533
1394.3509,0.99972266
1394.3713,0.99979574
1394.3918,0.99988999
1394.4122,0.99999525
1394.4326,0.99983782
1394.4531,1.0000930
1394.4735,0.99996570
1394.4939,1.0000630
1394.5144,0.99996372
1394.5348,0.99999077
1394.5552,1.0000613
1394.5757,0.99991307
1394.5961,1.0000693
1394.6165,1.0001150
1394.6370,1.0002221
1394.6574,0.99999400
1394.6778,0.99996313
1394.6983,0.99992461
1394.7187,0.99978459
1394.7391,0.99995515
1394.7596,0.99989764
1394.7800,1.0000797
1394.8004,1.0000539
1394.8209,1.0000797
1394.8413,1.0002157
1394.8617,1.0000625
1394.8822,1.0002717
1394.9026,1.0001237
1394.9230,1.0001026
1394.9435,0.99997540
1394.9639,1.0000603
1394.9843,0.99978479
1395.0048,0.99967616
1395.0252,0.99984553
1395.0456,0.99982990
1395.0661,0.99993741
1395.0865,0.99985635
1395.1069,0.99984666
1395.1274,0.99985167
1395.1478,0.99995304
1395.1682,0.99981038
1395.1887,0.99978156
1395.2091,0.99972675
1395.2500,0.99980161
1395.2704,0.99974067
1395.2908,0.99990483
1395.3113,0.99993345
1395.3317,0.99989830
1395.3521,0.99998147
1395.3726,0.99979007
1395.3930,0.99973691
1395.4134,0.99977740
1395.4338,0.99975326
1395.4543,0.99972668
1395.4747,0.99953311
1395.4951,0.99960183
1395.5156,0.99968144
1395.5360,0.99959497
1395.5564,0.99957525
1395.5769,0.99963046
1395.5973,0.99963692
1395.6177,0.99966568
1395.6382,0.99969410
1395.6586,0.99979448
1395.6790,0.99964259
1395.6995,0.99980022
1395.7199,0.99972523
1395.7403,0.99960915
1395.7608,0.99993128
1395.7812,0.99986506
1395.8016,0.99970683
1395.8221,0.99972437
1395.8425,0.99977727
1395.8629,0.99993411
1395.8834,0.99991848
1395.9038,0.99987713
1395.9242,0.99996584
1395.9447,1.0001051
1395.9651,1.0002092
1395.9855,1.0001427
1396.0060,1.0000245
1396.0264,0.99995337
1396.0673,0.99985807
1396.0877,1.0000503
1396.1081,0.99996933
1396.1286,1.0000363
1396.1490,1.0001750
1396.1694,1.0002339
1396.1899,1.0001059
1396.2307,1.0000999
1396.2512,1.0001575
1396.2716,1.0002403
1396.2920,1.0000524
1396.3125,0.99998562
1396.3329,0.99989329
1396.3533,0.99990245
1396.3738,0.99986928
1396.3942,0.99980378
1396.4146,0.99981130
1396.4351,0.99997823
1396.4555,0.99981823
1396.4759,0.99977371
1396.4964,0.99985114
1396.5168,0.99992072
1396.5372,0.99987014
1396.5577,0.99980497
1396.5781,0.99974680
1396.5985,0.99979541
1396.6190,0.99962703
1396.6394,0.99968573
1396.6598,0.99977602
1396.6803,0.99971231
1396.7007,0.99966020
1396.7211,0.99980688
1396.7416,0.99977806
1396.7620,0.99979297
1396.7824,0.99963989
1396.8029,0.99962986
1396.8233,0.99962584
1396.8437,0.99962980
1396.8642,0.99960625
1396.8846,0.99961423
1396.9050,0.99980563
1396.9255,0.99971072
1396.9459,0.99977945
1396.9663,0.99974845
1396.9867,0.99978670
1397.0072,0.99992936
1397.0276,0.99970465
1397.0480,0.99981051
1397.0685,0.99966548
1397.0889,0.99980992
1397.1093,0.99981816
1397.1502,0.99973183
1397.1706,0.99983379
1397.1911,0.99997276
1397.2115,0.99971455
1397.2319,0.99975887
1397.2524,0.99959352
1397.2728,0.99973163
1397.2932,0.99953825
1397.3137,0.99945699
1397.3341,0.99968493
1397.3545,0.99969021
1397.3750,0.99972477
1397.3954,0.99967240
1397.4158,0.99967939
1397.4363,0.99976955
1397.4567,0.99950864
1397.4771,0.99952539
1397.4976,0.99968216
1397.5180,0.99942910
1397.5384,0.99940370
1397.5589,0.99943714
1397.5793,0.99948760
1397.5997,0.99941933
1397.6202,0.99942718
1397.6406,0.99960427
1397.6610,0.99956021
1397.6815,0.99946854
1397.7019,0.99945719
1397.7223,0.99950066
1397.7428,0.99949545
1397.7632,0.99963850
1397.7836,0.99961733
1397.8041,0.99974034
1397.8245,0.99973466
1397.8449,0.99971844
1397.8654,0.99954485
1397.8858,0.99957367
1397.9062,0.99949182
1397.9267,0.99956655
1397.9471,0.99980055
1397.9675,0.99981236
1397.9880,0.99997045
1398.0084,0.99992765
1398.0288,0.99999347
1398.0493,0.99994987
1398.0697,0.99983386
1398.0901,0.99976817
1398.1106,0.99976533
1398.1310,0.99980141
1398.1514,0.99992072
1398.1719,0.99985127
1398.1923,0.99988273
1398.2332,0.99960810
1398.2536,0.99946939
1398.2740,0.99961845
1398.2945,0.99961146
1398.3149,0.99968540
1398.3353,0.99965182
1398.3558,0.99974871
1398.3762,0.99947955
1398.3966,0.99949287
1398.4171,0.99950448
1398.4375,0.99952453
1398.4579,0.99952282
1398.4783,0.99935918
1398.4988,0.99946049
1398.5192,0.99941821
1398.5396,0.99930912
1398.5601,0.99946596
1398.5805,0.99946689
1398.6009,0.99934039
1398.6214,0.99938510
1398.6418,0.99952367
1398.6622,0.99956041
1398.6827,0.99961957
1398.7031,0.99950613
1398.7235,0.99973697
1398.7440,0.99978400
1398.7644,0.99975326
1398.7848,0.99986090
1398.8053,0.99994447
1398.8257,0.99988999
1398.8461,0.99978486
1398.8666,0.99977147
1398.8870,0.99972860
1398.9074,0.99987284
1398.9279,0.99979534
1398.9483,0.99981170
1398.9687,0.99984877
1398.9892,0.99971132
1399.0096,0.99975617
1399.0300,0.99982271
1399.0505,0.99970591
1399.0709,0.99976837
1399.0913,0.99991116
1399.1118,0.99969258
1399.1322,0.99969179
1399.1526,0.99961370
1399.1731,0.99964899
1399.1935,0.99959992
1399.2139,0.99965545
1399.2344,0.99970413
1399.2548,0.99956193
1399.2752,0.99961733
1399.2957,0.99952625
1399.3161,0.99951167
1399.3365,0.99930992
1399.3570,0.99930668
1399.3774,0.99934645
1399.3978,0.99929244
1399.4183,0.99924436
1399.4387,0.99922081
1399.4591,0.99925662
1399.4796,0.99926559
1399.5000,0.99927760
1399.5204,0.99932297
1399.5409,0.99939665
1399.5613,0.99941511
1399.5817,0.99939144
1399.6022,0.99954709
1399.6226,0.99946517
1399.6430,0.99954880
1399.6635,0.99964193
1399.6839,0.99980827
1399.7043,0.99976962
1399.7248,0.99967643
1399.7452,0.99985622
1399.7656,0.99973044
1399.7861,0.99982766
1399.8065,0.99979132
1399.8269,0.99996260
1399.8474,0.99966079
1399.8678,0.99979699
1399.8882,0.99980154
1399.9086,0.99973057
1399.9291,0.99972418
1399.9495,0.99963092
1399.9699,0.99978050
1399.9904,0.99967102
1400.0108,0.99970584
1400.0312,0.99972451
1400.0517,0.99953443
1400.0721,0.99945304
1400.0925,0.99961680
1400.1130,0.99946774
1400.1334,0.99944057
1400.1538,0.99951266
1400.1743,0.99935417
1400.1947,0.99948107
1400.2151,0.99934645
1400.2356,0.99938497
1400.2560,0.99929527
1400.2764,0.99920445
1400.2969,0.99905678
1400.3173,0.99897335
1400.3377,0.99910968
1400.3582,0.99912617
1400.3786,0.99909015
1400.3990,0.99920927
1400.4195,0.99934738
1400.4399,0.99926737
1400.4603,0.99912814
1400.4808,0.99924251
1400.5012,0.99941267
1400.5216,0.99926467
1400.5421,0.99922497
1400.5625,0.99937937
1400.5829,0.99953330
1400.6034,0.99958930
1400.6238,0.99954412
1400.6442,0.99957848
1400.6647,0.99963817
1400.6851,0.99967742
1400.7055,0.99965123
1400.7260,0.99959187
1400.7464,0.99967089
1400.7668,0.99979053
1400.7873,0.99974845
1400.8077,1.0000032
1400.8281,0.99985233
1400.8486,0.99973849
1400.8690,0.99970399
1400.8894,0.99975201
1400.9099,0.99991465
1400.9303,0.99958040
1400.9507,0.99980312
1400.9712,0.99974785
1400.9916,0.99965196
1401.0120,0.99969911
1401.0325,0.99966416
1401.0529,0.99950415
1401.0733,0.99957011
1401.0938,0.99927806
1401.1142,0.99914542
1401.1346,0.99941769
1401.1551,0.99936070
1401.1755,0.99930207
1401.2164,0.99924225
1401.2368,0.99911185
1401.2572,0.99926526
1401.2776,0.99938702
1401.2981,0.99938965
1401.3185,0.99933267
1401.3389,0.99932700
1401.3594,0.99930200
1401.3798,0.99945086
1401.4002,0.99947296
1401.4207,0.99947935
1401.4411,0.99966079
1401.4615,0.99960585
1401.4820,0.99979732
1401.5024,0.99969021
1401.5228,0.99989566
1401.5433,0.99968401
1401.5637,0.99959609
1401.5841,0.99961258
1401.6046,0.99965321
1401.6250,0.99974456
1401.6454,0.99965262
1401.6659,0.99972642
1401.6863,0.99978499
1401.7067,0.99972965
1401.7272,0.99980372
1401.7476,0.99975511
1401.7680,0.99966482
1401.7885,0.99977925
1401.8089,0.99972510
1401.8293,0.99967267
1401.8498,0.99965908
1401.8702,0.99944169
1401.8906,0.99949465
1401.9111,0.99943595
1401.9315,0.99928274
1401.9519,0.99935536
1401.9724,0.99926487
1401.9928,0.99931935
1402.0132,0.99923605
1402.0337,0.99924297
1402.0541,0.99941327
1402.0745,0.99922615
1402.0950,0.99931407
1402.1154,0.99923486
1402.1358,0.99928287
1402.1563,0.99911330
1402.1767,0.99931381
1402.1971,0.99921989
1402.2176,0.99923255
1402.2380,0.99918170
1402.2584,0.99923044
1402.2789,0.99926592
1402.2993,0.99926612
1402.3197,0.99934058
1402.3402,0.99956945
1402.3606,0.99942382
1402.3810,0.99958152
1402.4015,0.99951569
1402.4219,0.99960091
1402.4423,0.99938899
1402.4628,0.99938247
1402.4832,0.99947065
1402.5036,0.99953119
1402.5241,0.99960473
1402.5445,0.99974410
1402.5649,0.99949525
1402.5854,0.99957129
1402.6058,0.99950534
1402.6262,0.99969608
1402.6466,0.99957822
1402.6671,0.99966053
1402.6875,0.99966779
1402.7079,0.99976474
1402.7284,0.99982351
1402.7488,0.99981137
1402.7692,0.99983703
1402.7897,0.99981242
1402.8101,0.99968968
1402.8305,0.99975445
1402.8510,0.99975346
1402.8714,0.99959708
1402.8918,0.99966192
1402.9123,0.99966449
1402.9327,0.99969160
1402.9531,0.99949921
1402.9736,0.99951470
1402.9940,0.99940403
1403.0144,0.99933676
1403.0349,0.99943193
1403.0553,0.99948061
1403.0757,0.99945640
1403.0962,0.99964622
1403.1166,0.99961350
1403.1370,0.99959121
1403.1575,0.99975768
1403.1779,0.99972583
1403.1983,0.99976527
1403.2188,0.99979277
1403.2392,0.99977622
1403.2596,0.99986321
1403.2801,0.99982581
1403.3005,0.99985015
1403.3209,0.99995660
1403.3414,0.99973493
1403.3618,0.99979310
1403.3822,0.99981163
1403.4027,0.99972853
1403.4231,0.99970465
1403.4435,0.99980497
1403.4640,0.99978941
1403.4844,0.99976019
1403.5048,0.99984910
1403.5253,0.99986380
1403.5457,0.99985233
1403.5661,0.99980504
1403.5866,0.99989164
1403.6070,0.99979923
1403.6274,0.99970934
1403.6479,0.99986136
1403.6683,0.99982331
1403.6887,0.99982139
1403.7092,0.99976494
1403.7296,0.99965077
1403.7500,0.99975471
1403.7705,0.99961740
1403.7909,0.99959319
1403.8113,0.99962808
1403.8318,0.99978802
1403.8522,0.99961621
1403.8726,0.99962116
1403.8931,0.99963626
1403.9135,0.99961674
1403.9339,0.99950725
1403.9543,0.99940199
1403.9748,0.99948661
1403.9952,0.99951424
1404.0156,0.99965651
1404.0361,0.99983947
1404.0565,0.99990133
1404.0769,0.99984296
1404.0974,0.99996709
1404.1178,1.0000009
1404.1382,1.0000282
1404.1587,1.0000668
1404.1995,0.99987119
1404.2200,0.99988273
1404.2404,0.99971850
1404.2608,0.99962729
1404.2813,0.99963474
1404.3017,0.99961410
1405.3029,1.0001260
1405.3233,1.0001112
1405.3438,1.0000340
1405.3642,0.99992336
1405.3846,1.0001254
1405.4051,1.0000310
1405.4255,0.99999156
1405.4459,0.99997256
1405.4664,0.99990799
1405.4868,1.0000575
1405.5072,0.99992145
1405.5277,0.99978848
1405.5481,0.99985490
1405.5685,0.99982891
1405.5890,0.99979066
1405.6094,0.99985200
1405.6298,0.99982634
1405.6503,0.99965809
1405.6707,0.99976335
1405.6911,0.99995416
1405.7116,1.0000338
1405.7320,0.99997949
1405.7524,1.0000991
1405.7729,1.0000166
1405.7933,1.0000152
1405.8137,1.0001045
1405.8342,1.0001874
1405.8546,0.99997988
1405.8750,1.0001154
1405.8955,1.0001773
1405.9159,1.0002931
1405.9363,1.0002490
1405.9568,1.0004123
1405.9772,1.0001597
1405.9976,1.0000870
1406.0181,0.99996676
1406.0385,0.99999591
1406.0589,0.99987792
1406.0794,1.0000127
1406.0998,1.0001549
1406.1202,1.0001902
1406.1407,1.0002011
1406.1611,1.0002213
1406.1815,0.99994776
1406.2020,0.99996801
1406.2224,1.0000631
1406.2428,1.0001103
1406.2633,1.0000530
1406.2837,1.0000994
1406.3041,1.0000487
1406.3246,1.0002393
1406.3450,1.0001122
1406.3654,0.99996907
1406.3859,1.0000451
1406.4063,0.99993081
1406.4267,0.99998470
1406.4472,1.0000074
1406.4676,1.0000208
1406.4880,1.0001140
1406.5084,1.0000446
1406.5289,0.99998120
1406.5493,0.99984079
1406.5697,0.99989236
1406.5902,1.0000360
1406.6106,0.99995865
1406.6310,0.99990859
1406.6515,1.0000889
1406.6719,1.0003545
1406.6923,1.0002287
1406.7128,1.0002795
1406.7332,1.0004337
1406.7536,1.0003484
1406.7741,1.0002934
1406.7945,1.0003254
1406.8149,1.0004089
1406.8354,1.0004257
1406.8762,1.0003858
1406.8967,1.0001960
1406.9171,1.0001720
1406.9375,1.0002039
1406.9580,1.0002623
1406.9784,1.0001495
1406.9988,1.0002994
1407.0193,1.0003091
1407.0397,1.0002154
1407.0601,1.0001915
1407.0806,1.0002758
1407.1010,1.0002275
1407.1214,1.0002211
1407.1419,1.0002499
1407.1623,1.0003393
1407.1827,1.0002060
1407.2032,1.0002796
1407.2236,1.0000549
1407.2440,1.0002404
1407.2645,1.0001752
1407.2849,1.0000916
1407.3053,1.0000550
1407.3258,1.0000866
1407.3462,0.99993451
1407.3666,1.0001132
1407.3871,1.0000121
1407.4075,1.0001824
1407.4279,1.0000288
1407.4484,1.0000181
1407.4688,0.99999472
1407.4892,1.0001938
1407.5097,1.0002077
1407.5301,1.0001643
1407.5505,1.0001345
1407.5710,1.0001582
1407.5914,1.0000917
1407.6118,1.0001605
1407.6323,1.0001585
1407.6527,1.0003935
1407.6731,1.0001469
1407.6936,1.0002018
1407.7140,1.0001320
1407.7344,1.0001948
1407.7548,0.99998628
1407.7753,1.0002527
1407.7957,1.0001841
1407.8161,1.0002087
1407.8366,1.0002476
1407.8570,1.0000429
1407.8774,1.0001926
1407.8979,1.0001822
1407.9183,1.0002029
1407.9387,1.0000824
1407.9592,1.0000674
1407.9796,1.0001254
1408.0000,1.0000303
1408.0205,1.0000231
1408.0409,0.99995627
1408.0613,0.99994473
1408.0818,0.99998707
1408.1022,0.99984600
1408.1226,0.99982792
1408.1431,0.99968665
1408.1635,0.99965901
1408.1839,0.99973189
1408.2044,0.99976527
1408.2248,0.99985107
1408.2452,0.99978288
1408.2657,0.99975696
1408.2861,0.99964206
1408.3065,0.99948351
1408.3270,0.99951444
1408.3474,0.99965829
1408.3678,0.99949505
1408.3883,0.99931664
1408.4087,0.99955065
1408.4291,0.99949155
1408.4496,0.99966719
1408.4700,0.99960308
1408.4904,0.99978848
1408.5109,0.99984138
1408.5313,0.99990252
1408.5517,1.0000267
1408.5722,1.0000267
1408.5926,0.99994024
1408.6130,0.99994506
1408.6335,1.0000890
1408.6539,0.99998021
1408.6743,0.99990047
1408.6948,0.99984085
1408.7152,0.99976111
1408.7356,0.99984811
1408.7561,1.0000102
1408.7765,0.99995014
1408.7969,1.0001725
1408.8174,1.0001202
1408.8378,1.0000983
1408.8582,0.99995720
1408.8787,1.0000065
1408.8991,0.99995225
1408.9195,1.0000013
1408.9399,0.99990588
1408.9604,0.99991024
1408.9808,0.99985483
1409.0012,0.99986374
